id,x,y,z,qx,qy,qz,qw
681,-20.9237,197.277,3.77429,0.000703662,0.0159012,0.970307,-0.241356
682,-25.0866,196.155,3.78395,0.00259046,0.0118818,0.999385,-0.0328775
683,-29.2625,196.611,3.78532,0.000554636,0.00938748,0.99321,0.115956
684,-32.9908,198.027,3.77621,-0.0180649,0.0168226,0.975637,0.217996
685,-36.6066,200.2,3.60878,-0.0170416,0.0198567,0.958892,0.282562
686,-40.2524,202.815,3.40756,-0.00667067,0.0210077,0.953702,0.299947
687,-43.4472,205.173,3.28697,-0.00871091,0.0203922,0.952626,0.303335
688,-46.6616,207.574,3.19954,-0.015535,0.0219589,0.952473,0.303431
689,-50.2679,210.241,3.0616,-0.0143657,0.0208738,0.953445,0.300502
690,-53.8876,212.871,2.90433,-0.0106953,0.017035,0.954486,0.297576
691,-57.4767,215.452,2.73253,-0.0131567,0.0191722,0.955497,0.294081
692,-61.0772,218.005,2.55235,-0.0168268,0.0231179,0.956575,0.290078
693,-64.6937,220.52,2.37828,-0.0212895,0.0264944,0.957749,0.28559
694,-68.315,222.997,2.17614,-0.0152631,0.0250248,0.959013,0.28184
695,-71.8171,225.336,2.03188,-0.0111084,0.0222683,0.960787,0.276171
696,-75.6258,227.722,1.88046,-0.00525896,0.0205908,0.967131,0.25339
697,-79.3163,229.755,1.79061,-0.00810893,0.0188736,0.976928,0.212579
698,-83.1568,231.319,1.69721,-0.0190746,0.0259852,0.990112,0.13652
699,-87.1152,232.199,1.54953,-0.0118826,0.0301827,0.998425,0.0457867
700,-91.5604,232.221,1.46856,-0.00579568,0.031281,0.995928,-0.0843601
701,-95.7289,231.012,1.46218,-0.0131303,0.0223304,0.973234,-0.228353
702,-99.2687,228.812,1.44184,-0.00982708,0.0232025,0.939778,-0.340856
703,-102.438,225.844,1.47354,-0.00417086,0.0227907,0.914141,-0.404734
704,-105.306,222.543,1.53941,0.000812514,0.0189607,0.898129,-0.439323
705,-107.801,219.36,1.62823,0.00147435,0.0225328,0.888527,-0.458268
706,-110.438,215.667,1.73016,0.00064943,0.0174941,0.879451,-0.475668
707,-112.831,212.015,1.83061,0.00274102,0.0161165,0.870627,-0.491672
708,-115.118,208.316,1.94312,-0.00256765,-0.0187552,-0.864721,0.501896
709,-117.218,204.746,2.06219,-0.0073575,-0.0214204,-0.859241,0.511069
710,-119.265,201.063,2.20359,0.00774282,-0.0148206,-0.853083,0.521505
711,-121.202,197.297,2.23316,0.00461802,-0.0176002,-0.843106,0.537441
712,-122.974,193.502,2.29939,0.00415047,-0.0206956,-0.829968,0.557412
713,-124.569,189.622,2.38666,0.00236872,-0.021863,-0.815469,0.578382
714,-125.886,185.629,2.49761,0.000452631,-0.0227894,-0.782334,0.622441
715,-126.489,181.552,2.6296,0.00238327,-0.0220209,-0.69961,0.714182
716,-125.853,177.452,2.78197,-0.00614274,-0.0262929,-0.575463,0.817382
717,-123.962,173.72,3.00447,-0.0109399,-0.0269663,-0.449884,0.892613
718,-121.027,170.504,3.22635,-0.00779062,-0.00939938,-0.348961,0.937058
719,-117.839,167.992,3.35075,-0.0131509,-0.00648845,-0.291475,0.956466
720,-114.285,165.69,3.46517,-0.0186141,-0.00803458,-0.262485,0.964723
721,-110.653,163.52,3.57086,-0.020324,-0.00780665,-0.254494,0.966829
722,-106.949,161.354,3.71563,-0.0234975,-0.0157926,-0.248766,0.96815
723,-103.313,159.272,3.92017,-0.0192737,-0.0115975,-0.244712,0.969335
724,-99.7342,157.25,4.098,-0.016844,-0.0133654,-0.240147,0.970498
725,-95.8787,155.139,4.28471,-0.0161227,-0.0169195,-0.235174,0.971672
726,-91.9339,153.042,4.42703,-0.0137439,-0.00970056,-0.230008,0.973043
727,-88.4679,151.197,4.54253,-0.0134965,-0.00210504,-0.235517,0.971774
728,-84.8988,149.246,4.63423,-0.0149433,-0.000912929,-0.24189,0.970188
729,-81.3068,147.218,4.70304,-0.0180015,-0.0072247,-0.248374,0.96847
730,-77.8524,145.202,4.82153,-0.0187206,-0.0180489,-0.251944,0.967392
731,-74.4167,143.171,5.0155,-0.0164628,-0.0123007,-0.253009,0.967246
732,-70.7257,141.061,5.2123,-0.0102039,0.00138484,-0.229159,0.973334
733,-66.8783,139.334,5.23395,-0.00833454,-0.00348382,-0.146078,0.989232
734,-62.6576,138.575,5.28824,-0.0104673,-0.00744416,0.0092852,0.999874
735,-58.5551,139.207,5.32807,-0.00983407,-0.00485526,0.180231,0.983563
736,-54.9577,141.141,5.34659,-0.0126076,0.00370218,0.336084,0.94174
737,-52.0349,144.143,5.30402,-0.0151724,0.00257299,0.458493,0.888565
738,-49.8983,147.843,5.24602,-0.0131642,0.00322046,0.556975,0.830419
739,-48.5546,151.648,5.18796,-0.0158427,-0.00370023,0.599233,0.80041
740,-47.3037,155.526,5.12915,-0.0221719,0.0104865,0.584204,0.811236
741,-45.8118,159.289,4.97907,-0.0225178,0.00518364,0.54131,0.840505
742,-43.7038,163.013,4.8624,-0.0229063,0.00464658,0.486423,0.873411
743,-41.2838,166.459,4.75392,-0.0215995,0.00424457,0.454409,0.890521
744,-38.6812,169.723,4.6631,-0.0223031,0.00437853,0.436865,0.89924
745,-35.9496,172.986,4.57268,-0.0194546,0.00535218,0.431046,0.902105
746,-33.2255,176.173,4.48606,-0.0160229,0.00472851,0.429111,0.903097
747,-30.657,179.199,4.41732,-0.0133319,0.00736724,0.444257,0.89577
748,-28.2524,182.572,4.33003,-0.0127098,0.00261644,0.513559,0.857956
749,-26.7788,186.612,4.24551,-0.0181863,0.01827,0.665986,0.745519
750,-26.993,190.727,4.03801,-0.0117851,0.0211215,0.798283,0.601797
751,-28.8306,194.639,3.87039,-0.00662779,0.0208633,0.893225,0.449077
752,-31.9108,197.937,3.775,-0.0151023,0.0200442,0.938474,0.344437
753,-35.2838,200.683,3.59005,-0.0154785,0.0199257,0.948967,0.314365
754,-38.5112,203.143,3.40621,-0.0099854,0.0201316,0.952339,0.304213
755,-41.935,205.654,3.27851,-0.0133152,0.020746,0.955114,0.29521
756,-45.4314,208.151,3.1677,-0.0148184,0.0210312,0.956073,0.291997
757,-48.9188,210.593,3.03142,-0.0109024,0.0172148,0.956836,0.289915
758,-52.4197,213.031,2.89259,-0.00719984,0.0165808,0.957791,0.286896
759,-55.8538,215.382,2.78423,-0.0204308,0.0194071,0.958064,0.285163
760,-59.1805,217.698,2.61607,-0.024681,0.0236645,0.957267,0.287176
761,-62.7289,220.177,2.40235,-0.0190817,0.0236696,0.955806,0.292423
762,-66.1951,222.671,2.19436,-0.0132429,0.0225363,0.953651,0.299777
763,-69.6161,225.22,2.02398,-0.00911911,0.0224007,0.951308,0.30729
764,-73.0146,227.81,1.90169,-0.0149899,0.0214392,0.949612,0.312336
765,-76.2694,230.334,1.77389,-0.0120905,0.016196,0.949086,0.314368
766,-79.4711,232.805,1.66794,-0.0152005,0.0194763,0.954895,0.295915
767,-82.9691,234.947,1.49316,-0.0209174,0.0265104,0.980799,0.192073
768,-87.1546,235.946,1.32221,-0.0109719,0.0303044,0.999476,0.00287845
769,-91.2526,235.352,1.29089,-0.00344528,0.0306769,0.981259,-0.190207
770,-94.8203,233.14,1.36771,-0.0033895,0.0260565,0.915781,-0.400819
771,-97.0822,229.52,1.46717,0.00171176,-0.0250952,-0.797409,0.602915
772,-97.3699,225.242,1.62165,-0.00427998,-0.0231053,-0.626011,0.779461
773,-95.629,221.335,1.82669,-0.0120282,-0.0240501,-0.441651,0.896784
774,-92.5885,218.31,2.09392,-0.0150404,-0.00209258,-0.329,0.944208
775,-89.1893,215.746,2.12849,-0.0139609,0.00957839,-0.295219,0.95528
776,-85.7486,213.347,2.0804,-0.0140492,0.0146309,-0.286008,0.958013
777,-82.1944,210.921,2.02677,-0.0112787,0.0214668,-0.281814,0.959163
778,-78.5971,208.498,1.94252,-0.01261,0.0184371,-0.282214,0.959091
779,-74.9896,206.045,1.87211,-0.0152187,0.0143278,-0.284643,0.958406
780,-71.442,203.619,1.80103,-0.0151269,0.0131588,-0.284956,0.958331
781,-67.8708,201.18,1.73848,-0.012213,0.0202203,-0.284969,0.958246
782,-64.3016,198.761,1.66517,-0.0143223,0.0241784,-0.284252,0.958338
783,-60.8372,196.394,1.55562,-0.0105383,0.0210308,-0.283915,0.958561
784,-57.4296,194.089,1.43774,-0.0111615,0.0153716,-0.280431,0.959686
785,-53.8195,191.695,1.33946,-0.0116885,0.0208648,-0.276274,0.960781
786,-50.3595,189.452,1.22171,-0.0110166,0.0217452,-0.270239,0.962485
787,-46.8726,187.25,1.13716,-0.00620167,0.0226025,-0.268605,0.962965
788,-43.2053,184.88,0.984432,-0.00833061,0.0201196,-0.280264,0.959676
789,-39.9729,182.388,0.92706,-0.0175165,-0.000468782,-0.369464,0.92908
790,-37.4674,179.085,1.0049,-0.0163835,-0.000578162,-0.525756,0.850477
791,-36.4834,174.993,1.10244,-0.0152325,-0.00515329,-0.707495,0.706536
792,-37.5751,170.95,1.23165,0.00681107,0.00237379,0.867458,-0.497458
793,-40.4883,168.142,1.29585,0.000500393,0.00670832,0.968222,-0.250003
794,-44.6637,167.196,1.30382,-4.87714e-05,0.00652905,0.999697,0.0237337
795,-48.505,168.234,1.28834,0.000578477,0.00503299,0.977143,0.212521
796,-52.0074,170.342,1.25791,-0.0448246,0.0204968,0.958791,0.279805
797,-55.3541,172.61,0.90262,-0.0380778,0.016585,0.95794,0.283948
798,-58.9715,175.062,0.567889,-0.0373569,0.0161536,0.958984,0.280522
799,-62.5773,177.444,0.216054,-0.0360913,0.0174892,0.960259,0.276214
800,-66.1624,179.792,-0.104846,-0.0405411,0.0188804,0.960125,0.275972
801,-69.7403,182.136,-0.434689,-0.0433174,0.0188481,0.960183,0.27535
802,-73.2883,184.454,-0.779744,-0.0403261,0.0174766,0.96026,0.275623
803,-76.8046,186.761,-1.13517,-0.0376257,0.0175709,0.960866,0.273884
804,-80.4164,189.105,-1.48169,-0.0427023,0.0204853,0.960671,0.273621
805,-83.9756,191.402,-1.8467,-0.0421737,0.0190326,0.961041,0.272506
806,-87.5122,193.677,-2.18661,-0.0462222,0.018729,0.961467,0.270358
807,-91.0665,195.943,-2.58142,-0.0397402,0.0194179,0.962159,0.268875
808,-94.5634,198.143,-2.94331,-0.0395555,0.0189871,0.962604,0.267333
809,-98.0405,200.36,-3.29792,-0.0461553,0.020306,0.958686,0.279962
810,-101.316,202.729,-3.67238,-0.0330678,0.0116653,0.940493,0.337999
811,-104.088,205.797,-3.94058,-0.0309302,0.00850931,0.87955,0.474724
812,-105.585,209.834,-4.17767,-0.0280017,0.00203106,0.748766,0.66224
813,-105.074,213.927,-4.32463,-0.0313709,-0.00218181,0.561443,0.826917
814,-102.561,217.179,-4.39875,-0.0326043,-0.00378063,0.310754,0.949923
815,-98.6502,218.6,-4.37515,-0.031937,-0.0126005,0.0386946,0.998661
816,-94.6414,218.02,-4.214,-0.0270246,-0.0173446,-0.162793,0.986138
817,-90.7859,215.995,-4.06341,-0.0130821,0.0159642,-0.276257,0.960862
818,-87.1648,213.474,-4.12637,-0.0116323,0.015535,-0.293459,0.955775
819,-83.78,211.079,-4.17917,-0.0105245,0.0125691,-0.287348,0.957686
820,-80.1623,208.622,-4.22257,-0.0122134,0.0139214,-0.279949,0.959836
821,-76.8225,206.428,-4.27198,-0.0137811,0.0175388,-0.274001,0.961471
822,-73.405,204.209,-4.35744,-0.0104609,0.0157413,-0.270477,0.962541
823,-69.8501,201.95,-4.43919,-0.0112254,0.0135423,-0.268234,0.963193
824,-66.2541,199.685,-4.50718,-0.0110082,0.0158263,-0.267162,0.963459
825,-62.5248,197.327,-4.58459,-0.00828808,0.0190612,-0.267649,0.963292
826,-58.9736,195.076,-4.69319,-0.0086034,0.018134,-0.268632,0.963034
827,-55.5311,192.876,-4.77527,-0.00911427,0.0183236,-0.271102,0.962333
828,-51.975,190.571,-4.8775,-0.00889661,0.0201224,-0.274143,0.961437
829,-48.5847,188.339,-4.96558,-0.0101277,0.0219357,-0.276496,0.960711
830,-45.2256,186.125,-5.08423,-0.0104249,0.0288431,-0.278788,0.959863
831,-41.827,183.838,-5.25756,-0.00724766,0.0215201,-0.279177,0.959971
832,-38.4523,181.587,-5.3864,-0.00689003,0.0121717,-0.277553,0.960609
833,-34.9217,179.27,-5.42822,-0.0104422,-0.00142189,-0.271427,0.962401
834,-31.4478,177.069,-5.35786,-0.015036,-0.00489964,-0.26735,0.96347
835,-27.9603,174.889,-5.25436,-0.0212698,-0.0195075,-0.264459,0.963965
836,-24.5483,172.801,-5.01712,-0.0199065,0.00692035,-0.260971,0.965117
837,-20.9975,170.481,-5.01423,-0.00891788,0.00690964,-0.343173,0.939204
838,-18.8852,167.021,-4.93739,-0.0102316,-0.0285629,-0.646367,0.762423
839,-19.5513,162.831,-4.75862,-0.00461971,-0.0306798,-0.831955,0.553977
840,-21.7427,159.332,-4.63153,-0.00188454,0.030655,0.887701,-0.459394
841,-24.3294,155.894,-4.53315,-0.00352175,0.0305646,0.887872,-0.459061
842,-26.8071,152.546,-4.44147,-0.00475033,0.030627,0.884112,-0.466247
843,-29.4354,148.801,-4.34857,-0.0040658,0.0324583,0.878137,-0.477291
844,-31.9714,144.948,-4.23177,-0.00210105,0.0298927,0.871455,-0.489558
845,-34.1162,141.554,-4.12397,-0.00183212,0.0314975,0.866154,-0.49878
846,-36.354,137.831,-4.00205,0.00518769,-0.0333187,-0.860868,0.507707
847,-38.3899,134.347,-3.89591,0.00396046,-0.0350733,-0.858486,0.51162
848,-40.4332,130.825,-3.757,-0.00195714,-0.0404628,-0.858362,0.511444
849,-42.6592,126.931,-3.54294,-0.00870422,-0.0343627,-0.861783,0.506039
850,-44.9119,123.208,-3.32561,0.0152715,0.0327098,0.869127,-0.49327
851,-47.0655,119.773,-3.06995,0.0120928,0.0266784,0.868979,-0.493981
852,-49.1881,116.307,-2.83886,0.015187,0.0234956,0.867474,-0.496695
853,-51.5601,112.704,-2.61449,0.0104359,0.021709,0.891608,-0.452167
854,-54.3564,109.751,-2.45108,0.00656286,0.017701,0.949471,-0.313285
855,-58.3181,108.382,-2.41104,0.0104111,0.0185261,0.999773,-0.00154242
856,-62.4284,109.715,-2.37926,0.00314632,0.0235684,0.967333,0.252391
857,-65.8404,112.123,-2.42597,5.8816e-05,0.0293842,0.951045,0.307653
858,-69.1596,114.632,-2.49654,0.000314986,0.0298255,0.953011,0.301463
859,-72.6772,117.142,-2.56872,0.00026865,0.0299622,0.957015,0.288488
860,-76.0305,119.44,-2.63789,-0.0055482,0.0301857,0.959218,0.280996
861,-79.5865,121.823,-2.75316,-0.00565779,0.0319137,0.960314,0.27703
862,-83.1637,124.179,-2.87033,-0.00562405,0.0320867,0.961087,0.274316
863,-86.7789,126.534,-2.97945,-0.00831289,0.0324855,0.961458,0.2729
864,-90.5297,128.956,-3.12718,-0.00858616,0.0300476,0.961644,0.272516
865,-94.3203,131.407,-3.26696,-0.00938418,0.0278254,0.96194,0.271678
866,-98.2404,133.913,-3.41213,-0.0113961,0.0265105,0.961925,0.271785
867,-101.611,136.079,-3.55018,-0.0119402,0.0242833,0.961923,0.271978
868,-105.052,138.282,-3.68126,-0.015773,0.0219421,0.961972,0.271805
869,-108.44,140.466,-3.83981,-0.015762,0.0212896,0.961933,0.271997
870,-111.928,142.724,-4.00237,-0.0170396,0.0230272,0.961776,0.272335
871,-115.315,144.928,-4.17884,-0.017083,0.022799,0.961672,0.272719
872,-118.851,147.222,-4.35035,-0.0188933,0.0237771,0.961851,0.271883
873,-122.279,149.421,-4.53127,-0.0196928,0.0229461,0.962181,0.27073
874,-125.718,151.651,-4.71872,-0.0194549,0.0249594,0.9615,0.272976
875,-129.46,154.103,-4.93107,-0.0229891,0.0265115,0.960054,0.277606
876,-133.054,156.494,-5.16376,-0.0234975,0.0246405,0.95879,0.282068
877,-136.459,158.824,-5.39276,-0.0251315,0.0234326,0.957267,0.287156
878,-140.098,161.276,-5.64204,-0.0262666,0.0234088,0.965301,0.258758
879,-143.83,163.108,-5.86283,-0.0207956,0.0245503,0.988009,0.151002
880,-148.039,163.702,-6.0281,-0.0146541,0.0283689,0.998087,-0.0529474
881,-152.009,162.483,-6.10632,-0.0124365,0.028931,0.961488,-0.273035
882,-155.191,159.522,-6.09053,-0.00648987,0.0313787,0.887343,-0.459996
883,-157.401,155.846,-6.00117,0.0029392,-0.0276524,-0.852631,0.521774
884,-159.421,151.999,-5.89541,0.000794555,-0.0280776,-0.848976,0.527686
885,-161.289,148.432,-5.77416,0.000301947,-0.0250916,-0.858123,0.512832
886,-163.502,144.972,-5.66898,-0.00579255,0.0265901,0.888048,-0.458945
887,-166.228,141.864,-5.62002,-0.00902074,0.0234283,0.933667,-0.357263
888,-169.796,139.841,-5.64446,-0.0209581,0.0218247,0.989659,-0.14021
889,-173.842,139.601,-5.81901,-0.0199451,0.00866781,0.99598,0.0868896
890,-177.634,141.088,-5.99059,-0.0245434,0.0110632,0.965217,0.260062
891,-180.932,143.587,-6.24849,-0.0452926,0.0215025,0.919124,0.390765
892,-182.735,147.244,-6.5775,-0.0192696,-0.00190019,0.741032,0.67119
893,-181.781,151.584,-6.69389,-0.0212452,-0.00228209,0.534141,0.845125
894,-179.419,155.264,-6.77525,-0.0221678,-0.00107033,0.468339,0.88327
895,-176.778,158.942,-6.86148,-0.0239472,-0.00211694,0.465848,0.884538
896,-174.257,162.465,-6.93013,-0.0237152,-0.00131591,0.469093,0.88283
897,-171.619,166.217,-7.01501,-0.0231891,0.000777793,0.472334,0.881114
898,-169.24,169.621,-7.09239,-0.0243114,-9.03313e-05,0.472589,0.880947
899,-166.445,173.613,-7.18849,-0.0228296,0.00346428,0.471387,0.881624
900,-164.044,177.027,-7.28657,-0.0208057,0.00255337,0.470374,0.882218
901,-161.571,180.526,-7.38235,-0.0232987,0.00250718,0.469179,0.882792
902,-159.085,184.032,-7.48541,-0.0217811,0.00394384,0.469338,0.882741
903,-156.579,187.545,-7.57961,-0.0233019,0.00561959,0.468089,0.883356
904,-154.122,190.981,-7.69251,-0.022567,0.00584554,0.467619,0.883623
905,-151.571,194.558,-7.81379,-0.0211624,0.00926512,0.473907,0.880272
906,-149.299,198.017,-7.93311,-0.0245017,0.00541304,0.490255,0.871218
907,-147.159,201.446,-8.0457,-0.0240559,0.00808084,0.500061,0.865618
908,-144.873,205.274,-8.1911,-0.0240428,0.00699325,0.503269,0.863767
909,-142.682,208.92,-8.31877,-0.0226217,0.00827074,0.49961,0.865916
910,-140.438,212.497,-8.44801,-0.0216729,0.0103601,0.487365,0.872868
911,-138.085,215.894,-8.58427,-0.0260266,0.0103072,0.447228,0.893982
912,-135.088,218.835,-8.73381,-0.0235083,0.00921106,0.269771,0.962593
913,-131.082,219.626,-8.65314,-0.0397265,-0.0269164,-0.108744,0.992911
914,-127.452,217.917,-8.36786,-0.0305551,-0.0233416,-0.281088,0.958911
915,-123.906,215.376,-8.09804,-0.0258754,-0.0229652,-0.295568,0.954695
916,-120.513,212.998,-7.85118,-0.0264266,-0.0229751,-0.28578,0.957655
917,-117.194,210.729,-7.59341,-0.021578,-0.0185903,-0.283246,0.958624
918,-113.883,208.496,-7.41763,-0.0210237,-0.0122614,-0.282816,0.958865
919,-110.541,206.239,-7.25906,-0.0210235,-0.0135367,-0.282576,0.958919
920,-107.192,203.98,-7.08815,-0.0275301,-0.0387143,-0.28011,0.958792
921,-103.65,201.628,-6.71485,-0.0268743,-0.0383709,-0.279851,0.9589
922,-100.109,199.263,-6.32722,-0.0290594,-0.0401517,-0.278759,0.959081
923,-96.4951,196.86,-5.95507,-0.0231801,-0.0367435,-0.277352,0.959785
924,-92.943,194.513,-5.59697,-0.022617,-0.0352533,-0.276,0.960245
925,-89.3324,192.15,-5.25523,-0.023262,-0.0349274,-0.275141,0.960487
926,-85.7135,189.784,-4.90353,-0.0238843,-0.0349988,-0.275195,0.960454
927,-81.9967,187.394,-4.54184,-0.0240262,-0.0325587,-0.271186,0.961676
928,-78.3042,185.025,-4.19668,-0.0232758,-0.0306262,-0.269963,0.962102
929,-74.5863,182.653,-3.87103,-0.0261972,-0.0320653,-0.270271,0.961894
930,-70.9411,180.313,-3.54129,-0.0242047,-0.0305358,-0.271395,0.961679
931,-67.3367,177.983,-3.22293,-0.0233882,-0.0290228,-0.273322,0.9612
932,-63.8324,175.708,-2.91063,-0.0230955,-0.0276708,-0.274229,0.960989
933,-60.4621,173.522,-2.61135,-0.0231468,-0.0255022,-0.274217,0.961051
934,-56.8824,171.187,-2.31523,-0.0212682,-0.0270036,-0.274701,0.960915
935,-53.3489,168.862,-1.98689,-0.0182152,-0.0127851,-0.282983,0.958867
936,-49.9825,166.487,-1.86874,-0.0157453,0.000706818,-0.288435,0.95737
937,-46.3668,164.66,-1.84716,-0.0140668,2.19198e-05,-0.0747259,0.997105
938,-42.1421,165.147,-1.8747,-0.0137039,0.00226678,0.217609,0.975937
939,-38.7229,167.388,-1.93394,-0.0088965,0.00321894,0.381326,0.924392
940,-36.0846,170.831,-1.98752,-0.0116634,0.0123775,0.535421,0.844414
941,-34.9261,174.688,-2.10464,-0.0105526,0.0109704,0.678842,0.734126
942,-35.3239,179.021,-2.23177,-0.00109115,0.0123371,0.822597,0.568489
943,-37.6034,182.721,-2.30505,-0.000617327,0.00915027,0.918324,0.395723
944,-40.7008,185.521,-2.34817,0.0121731,0.00620189,0.950715,0.309764
945,-44.3738,188.116,-2.24377,0.0148429,0.0038288,0.958282,0.285411
946,-47.7221,190.395,-2.15267,0.0229255,0.00217621,0.95954,0.280628
947,-51.2014,192.703,-2.01352,0.0158045,0.00289022,0.960488,0.277858
948,-54.7913,195.068,-1.8743,0.0113479,0.00537649,0.960993,0.276289
949,-58.4398,197.465,-1.75633,0.011439,0.00522782,0.961429,0.274763
950,-61.9895,199.772,-1.66339,0.0165871,0.00396813,0.961787,0.273266
951,-65.6875,202.162,-1.57982,0.0179878,0.00254603,0.961995,0.272462
952,-69.0265,204.313,-1.4701,0.0107298,0.00342774,0.962304,0.271742
953,-72.6137,206.629,-1.36218,0.00751646,0.00534235,0.962896,0.269712
954,-76.3486,209.006,-1.29264,0.00929454,0.00317646,0.963035,0.269195
955,-80.0072,211.337,-1.22071,0.0126329,0.00393248,0.961366,0.274956
956,-83.6444,213.788,-1.13665,0.01162,0.00415209,0.958525,0.284743
957,-87.1264,216.185,-1.03555,0.0081353,0.00536443,0.95752,0.288202
958,-90.5955,218.589,-0.940694,-0.0228996,0.0156455,0.959249,0.281197
959,-94.2834,220.818,-1.16348,-0.0221842,0.0187629,0.978896,0.202285
960,-98.3004,221.928,-1.34984,-0.0105039,0.0201045,0.999393,0.0264601
961,-102.691,221.359,-1.40408,-0.01155,0.0251102,0.979246,-0.200782
962,-106.127,218.966,-1.39374,-0.00219815,0.0249983,0.907651,-0.418976
963,-108.364,215.4,-1.30657,0.00309984,-0.0253329,-0.81368,0.580752
964,-109.029,211.247,-1.1663,-0.00559723,-0.0206548,-0.677227,0.735462
965,-107.957,207.145,-0.981129,-0.0128561,-0.0225401,-0.512557,0.858261
966,-105.514,203.731,-0.756313,-0.0143485,-0.0242303,-0.387068,0.921621
967,-102.358,200.982,-0.525994,-0.0232971,-0.0396655,-0.295996,0.954081
968,-98.9483,198.684,-0.146886,-0.018577,-0.0446517,-0.267241,0.962415
969,-95.453,196.547,0.216312,-0.0328267,-0.0430134,-0.269055,0.961604
970,-92.0115,194.337,0.591958,-0.0258615,-0.0400463,-0.270416,0.961563
971,-88.2423,191.92,0.998561,-0.023067,-0.0366381,-0.270654,0.961703
972,-84.6928,189.644,1.3809,-0.0243722,-0.0354231,-0.271635,0.961439
973,-80.9379,187.223,1.72395,-0.0262669,-0.0427874,-0.274189,0.960364
974,-77.6016,185.011,2.073,-0.0249174,-0.0420554,-0.279646,0.958858
975,-74.2406,182.761,2.44853,-0.0227316,-0.0332976,-0.280807,0.958917
976,-70.8756,180.513,2.79813,-0.0233443,-0.033066,-0.279103,0.959408
977,-67.5782,178.319,3.11978,-0.0247278,-0.0361558,-0.276364,0.960054
978,-63.9738,175.958,3.46263,-0.0245824,-0.0361942,-0.272973,0.961026
979,-60.3139,173.614,3.83325,-0.023499,-0.0340376,-0.268607,0.962361
980,-56.8326,171.414,4.20211,-0.0229356,-0.0345123,-0.268402,0.962415
981,-53.4791,169.133,4.56226,-0.0192748,-0.0154813,-0.331947,0.942974
982,-50.6765,166.098,4.73248,-0.0198168,-0.00390864,-0.481879,0.876005
983,-49.2886,162.046,4.87085,-0.0184196,-0.00457475,-0.662295,0.749003
984,-49.5974,158.047,5.02084,-0.00879789,-0.00809449,-0.793063,0.609021
985,-51.5228,154.275,5.08174,-0.00152256,0.0033607,0.901588,-0.432579
986,-54.6879,151.798,5.07524,-0.00254065,-0.000264692,0.978111,-0.208068
987,-58.7177,151.171,5.03963,-0.00334705,-0.00161145,0.999294,0.0373681
988,-62.7752,152.403,5.01257,-0.0210654,0.00802561,0.979504,0.200159
989,-66.4848,154.365,4.82882,-0.0190534,0.00929731,0.967499,0.251982
990,-70.2982,156.663,4.62283,-0.0160695,0.00708003,0.964923,0.261946
991,-73.7267,158.793,4.49724,-0.0131273,0.00671027,0.96395,0.265675
992,-77.2168,160.993,4.40752,-0.01653,0.00793392,0.963181,0.268226
993,-80.726,163.231,4.29172,-0.0126819,0.00851072,0.962951,0.269244
994,-84.2678,165.498,4.15925,-0.00820834,0.00959334,0.963036,0.269077
995,-87.7553,167.711,4.04417,-0.0225091,0.0126484,0.962659,0.269485
996,-91.1618,169.882,3.88602,-0.0287312,0.0114375,0.962318,0.270162
997,-94.9036,172.268,3.66735,-0.0254165,0.00784952,0.962092,0.271426
998,-98.5503,174.613,3.44747,-0.0205125,0.00449603,0.96165,0.273474
999,-102.059,176.898,3.28815,-0.0106167,0.00196067,0.961309,0.27526
1000,-105.548,179.188,3.21422,-0.0193544,0.0055155,0.960128,0.278835
1001,-109.133,181.644,3.0869,-0.0136777,0.00679208,0.955098,0.295897
1002,-112.47,184.235,2.98593,-0.0230471,0.0071483,0.938662,0.343992
1003,-115.355,187.182,2.77519,-0.0300672,0.00192807,0.902131,0.430409
1004,-117.377,190.661,2.56605,-0.0327789,-0.00290707,0.826604,0.56182
1005,-118.027,194.981,2.39753,-0.0298947,-0.00376326,0.6909,0.722322
1006,-117.103,198.914,2.30506,-0.0278009,-0.00422377,0.571986,0.819781
1007,-115.212,202.811,2.18236,-0.0315103,0.000706436,0.5122,0.858287
1008,-112.896,206.585,2.06316,-0.0322546,0.00113198,0.489534,0.871387
1009,-110.684,209.955,1.95435,-0.0311662,-0.000531081,0.480486,0.876448
1010,-108.363,213.322,1.86312,-0.0284925,-0.000975508,0.471947,0.881166
1011,-106.065,216.558,1.79139,-0.0306813,0.00210288,0.464568,0.885003
1012,-103.49,220.041,1.68809,-0.0293601,-0.00139588,0.459024,0.887937
1013,-100.865,223.577,1.60642,-0.0280669,-0.000187389,0.460159,0.887393
1014,-98.2684,227.097,1.52558,-0.0282183,-0.00292442,0.457574,0.888719
1015,-95.6863,230.284,1.46999,-0.0326491,-0.0047023,0.398285,0.916669
1016,-92.4442,232.852,1.42071,-0.037825,0.00214546,0.265325,0.963415
1017,-88.5047,234.274,1.39792,-0.040576,-0.00609047,0.0826128,0.995737
1018,-84.0804,234.012,1.50104,-0.0335412,-0.0158704,-0.117125,0.992424
1019,-80.3084,232.481,1.68686,-0.0219143,-0.00198912,-0.231401,0.97261
1020,-76.5898,230.153,1.78218,-0.0228823,-0.00193497,-0.289826,0.956804
1021,-73.3233,227.835,1.88637,-0.0280459,-0.00757738,-0.296299,0.954653
1022,-69.9069,225.398,2.00708,-0.0308507,-0.0107274,-0.294632,0.955052
